OrderID,OrderDate,DaysToProcessOrder,CustomerID
15322,12/15/2020,1,1403
15323,12/15/2020,2,1460
15324,12/15/2020,3,2463
15325,12/15/2020,11,2926
15326,12/15/2020,2,581
15327,12/15/2020,2,2469
15328,12/15/2020,1,5866
15329,12/15/2020,8,445
15330,12/15/2020,2,7021
15331,12/15/2020,5,4609
15332,12/15/2020,7,3405
15333,12/15/2020,3,3549
15334,12/15/2020,2,8117
15335,12/15/2020,3,6270
15336,12/15/2020,1,3270
15337,12/15/2020,1,2033
15338,12/15/2020,2,445
15339,12/15/2020,2,3737
15340,12/16/2020,6,1037
15341,12/16/2020,2,576
15342,12/16/2020,1,7119
15343,12/16/2020,1,5178
15344,12/16/2020,2,6770
15345,12/16/2020,2,3139
15346,12/16/2020,3,851
15347,12/16/2020,2,4468
15348,12/16/2020,3,2814
15349,12/16/2020,1,1432
15350,12/16/2020,3,4127
15351,12/16/2020,6,828
15352,12/16/2020,2,1502
15353,12/16/2020,11,162
15354,12/16/2020,1,5617
15355,12/16/2020,6,993
15356,12/16/2020,1,4147
15357,12/16/2020,1,7366
15358,12/16/2020,1,2851
15359,12/16/2020,3,3972
15360,12/16/2020,1,7188
15361,12/16/2020,1,5536
15362,12/16/2020,3,2782
15363,12/16/2020,2,4488
15364,12/16/2020,1,3668
15365,12/16/2020,3,1093
15366,12/16/2020,2,6348
15367,12/16/2020,3,3200
15368,12/16/2020,2,5086
15369,12/16/2020,1,3414
15370,12/16/2020,1,7937
15371,12/16/2020,3,3560
15372,12/16/2020,2,1764
15373,12/16/2020,1,4305
15374,12/16/2020,1,2908
15375,12/16/2020,1,2485
15376,12/16/2020,1,3113
15377,12/16/2020,1,3243
15378,12/16/2020,2,777
15379,12/16/2020,1,3599
15380,12/16/2020,3,776
15381,12/16/2020,10,1405
15382,12/16/2020,7,4468
15383,12/16/2020,5,3524
15384,12/16/2020,1,6330
15385,12/16/2020,3,6287
15386,12/16/2020,3,6727
15387,12/16/2020,2,1241
15388,12/16/2020,2,4522
15389,12/16/2020,9,3397
15390,12/16/2020,3,3195
15391,12/16/2020,1,801
15392,12/16/2020,2,1756
15393,12/16/2020,1,4277
15394,12/16/2020,5,5185
15395,12/16/2020,2,4819
15396,12/16/2020,2,4949
15397,12/16/2020,2,7475
15398,12/16/2020,3,4086
15399,12/16/2020,2,1656
15400,12/16/2020,1,7070
15401,12/16/2020,7,582
15402,12/17/2020,2,3165
15403,12/17/2020,3,1395
15404,12/17/2020,1,2407
15405,12/17/2020,3,3161
15406,12/17/2020,3,526
15407,12/17/2020,11,3016
15408,12/17/2020,3,7745
15409,12/17/2020,4,6301
15410,12/17/2020,3,2369
15411,12/17/2020,3,4238
15412,12/17/2020,1,3224
15413,12/17/2020,2,3050
15414,12/17/2020,2,6079
15415,12/17/2020,5,216
15416,12/17/2020,1,331
15417,12/17/2020,1,5413
15418,12/17/2020,10,288
15419,12/17/2020,1,2975
15420,12/17/2020,2,3872
15421,12/17/2020,3,92
15422,12/17/2020,11,254
15423,12/17/2020,2,2982
15424,12/17/2020,3,242
15425,12/17/2020,7,357
15426,12/17/2020,1,4898
15427,12/17/2020,1,4573
15428,12/17/2020,1,6468
15429,12/17/2020,2,2651
15430,12/17/2020,1,5334
15431,12/17/2020,1,4450
15432,12/17/2020,1,3811
15433,12/17/2020,11,1377
15434,12/17/2020,3,3695
15435,12/17/2020,2,2722
15436,12/17/2020,1,6106
15437,12/17/2020,1,3659
15438,12/17/2020,1,868
15439,12/17/2020,2,2308
15440,12/17/2020,3,5107
15441,12/17/2020,1,1428
15442,12/17/2020,2,6028
15443,12/17/2020,3,590
15444,12/17/2020,3,3497
15445,12/17/2020,2,1975
15446,12/17/2020,2,2479
15447,12/17/2020,6,3045
15448,12/17/2020,2,2437
15449,12/17/2020,2,4966
15450,12/17/2020,7,4948
15451,12/17/2020,3,636
15452,12/17/2020,1,4016
15453,12/17/2020,6,6342
15454,12/17/2020,3,2692
15455,12/17/2020,3,2467
15456,12/17/2020,3,2468
15457,12/17/2020,1,5364
15458,12/17/2020,10,59
15459,12/17/2020,1,70
15460,12/17/2020,2,7046
15461,12/17/2020,3,5759
15462,12/17/2020,2,4547
15463,12/17/2020,1,2498
15464,12/17/2020,1,3336
15465,12/17/2020,2,3400
15466,12/17/2020,3,3401
15467,12/17/2020,3,2635
15468,12/17/2020,5,2643
15469,12/17/2020,1,6665
15470,12/17/2020,3,1926
15471,12/17/2020,1,630
15472,12/17/2020,3,612
15473,12/17/2020,3,4930
15474,12/17/2020,6,4862
15475,12/17/2020,3,3738
15476,12/17/2020,1,4083
15477,12/17/2020,2,6419
15478,12/17/2020,3,7470
15479,12/17/2020,1,357
15480,12/17/2020,2,2011
15481,12/17/2020,1,583
15482,12/18/2020,2,1855
15483,12/18/2020,1,3776
15484,12/18/2020,8,1334
15485,12/18/2020,2,618
15486,12/18/2020,2,5547
15487,12/18/2020,1,6480
15488,12/18/2020,3,5148
15489,12/18/2020,5,5353
15490,12/18/2020,3,4672
15491,12/18/2020,1,19
15492,12/18/2020,11,467
15493,12/18/2020,1,3053
15494,12/18/2020,11,6340
15495,12/18/2020,2,2613
15496,12/18/2020,8,2092
15497,12/18/2020,1,6776
15498,12/18/2020,7,2041
15499,12/18/2020,6,6814
15500,12/18/2020,3,3882
15501,12/18/2020,1,5441
15502,12/18/2020,1,5054
15503,12/18/2020,5,331
15504,12/18/2020,2,4715
15505,12/18/2020,1,3932
15506,12/18/2020,1,2994
15507,12/18/2020,5,4173
15508,12/18/2020,3,779
15509,12/18/2020,1,3662
15510,12/18/2020,2,6338
15511,12/18/2020,9,1607
15512,12/18/2020,3,164
15513,12/18/2020,2,3761
15514,12/18/2020,2,2487
15515,12/18/2020,3,92
15516,12/18/2020,1,5736
15517,12/18/2020,1,7838
15518,12/18/2020,1,1894
15519,12/18/2020,2,1805
15520,12/18/2020,3,5386
15521,12/18/2020,3,2660
15522,12/18/2020,3,7130
15523,12/18/2020,3,2792
15524,12/18/2020,3,1822
15525,12/18/2020,3,4823
15526,12/18/2020,11,6421
15527,12/18/2020,2,1443
15528,12/18/2020,1,6227
15529,12/18/2020,2,166
15530,12/18/2020,3,1116
15531,12/18/2020,3,2170
15532,12/18/2020,1,2348
15533,12/18/2020,1,6523
15534,12/18/2020,1,6160
15535,12/18/2020,1,3419
15536,12/18/2020,11,1767
15537,12/18/2020,3,7925
15538,12/18/2020,8,4903
15539,12/18/2020,2,4904
15540,12/18/2020,2,4177
15541,12/18/2020,2,2654
15542,12/18/2020,1,3942
15543,12/18/2020,1,1345
15544,12/18/2020,3,1346
15545,12/18/2020,5,4497
15546,12/18/2020,1,2483
15547,12/18/2020,3,6311
15548,12/18/2020,1,4233
15549,12/18/2020,3,3113
15550,12/18/2020,6,408
15551,12/18/2020,2,411
15552,12/18/2020,1,6319
15553,12/18/2020,3,573
15554,12/18/2020,1,106
15555,12/18/2020,3,3903
15556,12/18/2020,1,3905
15557,12/18/2020,2,3870
15558,12/18/2020,2,3408
15559,12/18/2020,1,3425
15560,12/18/2020,4,6671
15561,12/18/2020,1,292
15562,12/18/2020,1,1146
15563,12/18/2020,3,8119
15564,12/18/2020,1,6390
15565,12/18/2020,1,1990
15566,12/18/2020,3,440
15567,12/18/2020,2,394
15568,12/18/2020,1,4872
15569,12/18/2020,1,2578
15570,12/18/2020,1,2039
15571,12/18/2020,1,452
15572,12/19/2020,3,3201
15573,12/19/2020,5,1383
15574,12/19/2020,1,865
15575,12/19/2020,1,6244
15576,12/19/2020,10,2586
15577,12/19/2020,3,7060
15578,12/19/2020,2,904
15579,12/19/2020,2,6236
15580,12/19/2020,2,6778
15581,12/19/2020,1,3444
15582,12/19/2020,3,2653
15583,12/19/2020,1,1202
15584,12/19/2020,5,1306
15585,12/19/2020,3,1893
15586,12/19/2020,1,160
15587,12/19/2020,2,598
15588,12/19/2020,3,7824
15589,12/19/2020,1,5386
15590,12/19/2020,6,7976
15591,12/19/2020,1,1198
15592,12/19/2020,10,4913
15593,12/19/2020,1,7182
15594,12/19/2020,3,5758
15595,12/19/2020,3,3701
15596,12/19/2020,1,3302
15597,12/19/2020,3,423
15598,12/19/2020,1,631
15599,12/19/2020,1,3697
15600,12/19/2020,2,712
15601,12/19/2020,1,936
15602,12/19/2020,8,2148
15603,12/19/2020,1,4880
15604,12/19/2020,1,3333
15605,12/19/2020,2,2172
15606,12/19/2020,1,1366
15607,12/19/2020,3,7391
15608,12/19/2020,2,2338
15609,12/19/2020,3,1102
15610,12/19/2020,3,4414
15611,12/19/2020,3,874
15612,12/19/2020,1,2897
15613,12/19/2020,8,2658
15614,12/19/2020,3,3357
15615,12/19/2020,9,3378
15616,12/19/2020,7,3951
15617,12/19/2020,1,1464
15618,12/19/2020,3,3317
15619,12/19/2020,10,1412
15620,12/19/2020,3,6156
15621,12/19/2020,2,3038
15622,12/19/2020,6,6479
15623,12/19/2020,3,410
15624,12/19/2020,6,5358
15625,12/19/2020,1,104
15626,12/19/2020,3,2755
15627,12/19/2020,3,2446
15628,12/19/2020,3,3416
15629,12/19/2020,1,1141
15630,12/19/2020,2,295
15631,12/19/2020,3,259
15632,12/19/2020,1,6362
15633,12/19/2020,2,4940
15634,12/19/2020,2,243
15635,12/19/2020,3,2584
15636,12/19/2020,3,3216
15637,12/20/2020,2,602
15638,12/20/2020,5,1632
15639,12/20/2020,8,1656
15640,12/20/2020,3,2585
15641,12/20/2020,3,2642
15642,12/20/2020,6,2035
15643,12/20/2020,3,4149
15644,12/20/2020,10,3676
15645,12/20/2020,4,1643
15646,12/20/2020,1,5344
15647,12/20/2020,1,6332
15648,12/20/2020,1,1504
15649,12/20/2020,11,3199
15650,12/20/2020,5,6860
15651,12/20/2020,1,4460
15652,12/20/2020,3,4009
15653,12/20/2020,1,3430
15654,12/20/2020,2,4596
15655,12/20/2020,3,3839
15656,12/20/2020,2,749
15657,12/20/2020,1,3333
15658,12/20/2020,1,3666
15659,12/20/2020,1,6334
15660,12/20/2020,2,7913
15661,12/20/2020,1,7684
15662,12/20/2020,1,5103
15663,12/20/2020,2,5247
15664,12/20/2020,2,3988
15665,12/20/2020,2,2848
15666,12/20/2020,1,829
15667,12/20/2020,3,4852
15668,12/20/2020,3,823
15669,12/20/2020,2,2506
15670,12/20/2020,2,567
15671,12/20/2020,2,821
15672,12/20/2020,3,2510
15673,12/20/2020,3,2411
15674,12/20/2020,2,2066
15675,12/20/2020,3,2705
15676,12/20/2020,2,3521
15677,12/20/2020,1,2867
15678,12/20/2020,2,2451
15679,12/20/2020,3,1373
15680,12/20/2020,3,6310
15681,12/20/2020,2,905
15682,12/20/2020,3,5372
15683,12/20/2020,1,409
15684,12/20/2020,1,56
15685,12/20/2020,1,5867
15686,12/20/2020,6,7113
15687,12/20/2020,2,3767
15688,12/20/2020,1,272
15689,12/20/2020,2,3993
15690,12/20/2020,2,4662
15691,12/20/2020,2,4925
15692,12/20/2020,3,652
15693,12/20/2020,1,611
15694,12/20/2020,10,1743
15695,12/20/2020,1,5822
15696,12/20/2020,1,2050
15697,12/20/2020,3,7065
15698,12/21/2020,3,3204
15699,12/21/2020,2,5488
15700,12/21/2020,1,3212
15701,12/21/2020,2,6949
15702,12/21/2020,1,7122
15703,12/21/2020,2,3213
15704,12/21/2020,2,2591
15705,12/21/2020,3,234
15706,12/21/2020,3,7076
15707,12/21/2020,1,712
15708,12/21/2020,2,842
15709,12/21/2020,1,1674
15710,12/21/2020,2,1073
15711,12/21/2020,1,771
15712,12/21/2020,2,503
15713,12/21/2020,3,3409
15714,12/21/2020,1,7315
15715,12/21/2020,2,1973
15716,12/21/2020,2,7443
15717,12/21/2020,2,7057
15718,12/21/2020,1,7690
15719,12/21/2020,3,3596
15720,12/21/2020,3,5113
15721,12/21/2020,2,5421
15722,12/21/2020,3,862
15723,12/21/2020,5,6377
15724,12/21/2020,3,7179
15725,12/21/2020,1,2751
15726,12/21/2020,4,3840
15727,12/21/2020,3,8046
15728,12/21/2020,3,6090
15729,12/21/2020,1,1048
15730,12/21/2020,1,6767
15731,12/21/2020,1,4109
15732,12/21/2020,3,1307
15733,12/21/2020,2,1776
15734,12/21/2020,3,4311
15735,12/21/2020,3,3407
15736,12/21/2020,2,514
15737,12/21/2020,2,2866
15738,12/21/2020,2,3122
15739,12/21/2020,1,6385
15740,12/21/2020,2,6402
15741,12/21/2020,3,1461
15742,12/21/2020,3,2104
15743,12/21/2020,1,3429
15744,12/21/2020,1,6446
15745,12/21/2020,2,6464
15746,12/21/2020,1,4887
15747,12/21/2020,2,6488
15748,12/21/2020,2,3049
15749,12/21/2020,2,94
15750,12/22/2020,3,3977
15751,12/22/2020,3,1840
15752,12/22/2020,1,151
15753,12/22/2020,3,6228
15754,12/22/2020,9,6214
15755,12/22/2020,3,5467
15756,12/22/2020,1,5468
15757,12/22/2020,3,7166
15758,12/22/2020,3,4598
15759,12/22/2020,3,2689
15760,12/22/2020,1,4082
15761,12/22/2020,10,1389
15762,12/22/2020,2,7394
15763,12/22/2020,3,5309
15764,12/22/2020,2,2204
15765,12/22/2020,3,2326
15766,12/22/2020,2,6579
15767,12/22/2020,1,1203
15768,12/22/2020,2,4956
15769,12/22/2020,3,6169
15770,12/22/2020,2,3488
15771,12/22/2020,2,5354
15772,12/22/2020,1,5061
15773,12/22/2020,2,3836
15774,12/22/2020,2,3809
15775,12/22/2020,1,2542
15776,12/22/2020,3,4463
15777,12/22/2020,3,5138
15778,12/22/2020,2,2132
15779,12/22/2020,1,2864
15780,12/22/2020,5,569
15781,12/22/2020,3,3571
15782,12/22/2020,3,5572
15783,12/22/2020,3,733
15784,12/22/2020,7,701
15785,12/22/2020,2,1968
15786,12/22/2020,2,6185
15787,12/22/2020,3,5729
15788,12/22/2020,1,3495
15789,12/22/2020,2,3368
15790,12/22/2020,4,2086
15791,12/22/2020,3,2898
15792,12/22/2020,2,800
15793,12/22/2020,3,2474
15794,12/22/2020,1,3116
15795,12/22/2020,1,3479
15796,12/22/2020,1,3938
15797,12/22/2020,1,4950
15798,12/22/2020,5,834
15799,12/22/2020,3,3856
15800,12/22/2020,3,5812
15801,12/22/2020,9,5368
15802,12/22/2020,1,6317
15803,12/22/2020,5,5355
15804,12/22/2020,7,5357
15805,12/22/2020,1,575
15806,12/22/2020,1,4523
15807,12/22/2020,5,6582
15808,12/22/2020,1,3413
15809,12/22/2020,1,3409
15810,12/22/2020,3,3412
15811,12/22/2020,1,3427
15812,12/22/2020,1,5220
15813,12/22/2020,3,1488
15814,12/22/2020,2,2085
15815,12/22/2020,8,4933
15816,12/22/2020,1,244
15817,12/22/2020,2,2582
15818,12/22/2020,2,359
15819,12/23/2020,3,608
15820,12/23/2020,2,1267
15821,12/23/2020,3,3190
15822,12/23/2020,3,3164
15823,12/23/2020,2,2586
15824,12/23/2020,8,1560
15825,12/23/2020,1,3162
15826,12/23/2020,2,1233
15827,12/23/2020,1,4799
15828,12/23/2020,1,74
15829,12/23/2020,3,4251
15830,12/23/2020,2,632
15831,12/23/2020,2,720
15832,12/23/2020,9,1865
15833,12/23/2020,3,724
15834,12/23/2020,1,5018
15835,12/23/2020,2,2757
15836,12/23/2020,2,7113
15837,12/23/2020,2,632
15838,12/23/2020,1,7100
15839,12/23/2020,1,6611
15840,12/23/2020,2,3886
15841,12/23/2020,9,266
15842,12/23/2020,10,3177
15843,12/23/2020,1,5257
15844,12/23/2020,3,6746
15845,12/23/2020,1,4655
15846,12/23/2020,3,4052
15847,12/23/2020,3,3822
15848,12/23/2020,2,1837
15849,12/23/2020,3,683
15850,12/23/2020,1,2613
15851,12/23/2020,1,567
15852,12/23/2020,1,1761
15853,12/23/2020,3,1420
15854,12/23/2020,10,4489
15855,12/23/2020,2,2604
15856,12/23/2020,2,6150
15857,12/23/2020,1,1225
15858,12/23/2020,2,1578
15859,12/23/2020,2,2899
15860,12/23/2020,1,810
15861,12/23/2020,1,3257
15862,12/23/2020,2,935
15863,12/23/2020,1,2456
15864,12/23/2020,2,2434
15865,12/23/2020,2,1450
15866,12/23/2020,11,3670
15867,12/23/2020,3,4030
15868,12/23/2020,1,4975
15869,12/23/2020,1,577
15870,12/23/2020,1,5373
15871,12/23/2020,3,5932
15872,12/23/2020,3,3394
15873,12/23/2020,3,1727
15874,12/23/2020,2,3288
15875,12/23/2020,3,2500
15876,12/23/2020,3,3428
15877,12/23/2020,1,226
15878,12/23/2020,1,166
15879,12/23/2020,2,1157
15880,12/23/2020,6,1522
15881,12/23/2020,2,1407
15882,12/23/2020,2,6272
15883,12/23/2020,3,2028
15884,12/23/2020,3,1807
15885,12/23/2020,2,6080
15886,12/23/2020,2,461
15887,12/23/2020,4,5501
15888,12/24/2020,3,3426
15889,12/24/2020,3,1856
15890,12/24/2020,3,3163
15891,12/24/2020,1,5735
15892,12/24/2020,3,6060
15893,12/24/2020,2,6232
15894,12/24/2020,2,2456
15895,12/24/2020,3,7213
15896,12/24/2020,2,7446
15897,12/24/2020,2,1538
15898,12/24/2020,3,6539
15899,12/24/2020,2,5720
15900,12/24/2020,2,4830
15901,12/24/2020,4,212
15902,12/24/2020,9,4239
15903,12/24/2020,3,754
15904,12/24/2020,1,6252
15905,12/24/2020,3,4574
15906,12/24/2020,3,6116
15907,12/24/2020,2,729
15908,12/24/2020,1,499
15909,12/24/2020,3,507
15910,12/24/2020,1,4255
15911,12/24/2020,1,3097
15912,12/24/2020,2,263
15913,12/24/2020,3,642
15914,12/24/2020,1,4126
15915,12/24/2020,10,739
15916,12/24/2020,3,371
15917,12/24/2020,9,1989
15918,12/24/2020,1,749
15919,12/24/2020,4,4393
15920,12/24/2020,1,3373
15921,12/24/2020,2,16
15922,12/24/2020,1,6702
15923,12/24/2020,3,2902
15924,12/24/2020,1,4637
15925,12/24/2020,1,5464
15926,12/24/2020,2,7104
15927,12/24/2020,3,7861
15928,12/24/2020,1,4859
15929,12/24/2020,2,6760
15930,12/24/2020,3,5159
15931,12/24/2020,2,1202
15932,12/24/2020,1,3559
15933,12/24/2020,9,2888
15934,12/24/2020,1,799
15935,12/24/2020,1,3256
15936,12/24/2020,2,3358
15937,12/24/2020,2,3254
15938,12/24/2020,1,2430
15939,12/24/2020,7,2439
15940,12/24/2020,3,4955
15941,12/24/2020,3,1944
15942,12/24/2020,1,6286
15943,12/24/2020,3,5527
15944,12/24/2020,2,578
15945,12/24/2020,2,6371
15946,12/24/2020,2,414
15947,12/24/2020,10,1243
15948,12/24/2020,1,7034
15949,12/24/2020,10,1123
15950,12/24/2020,2,3417
15951,12/24/2020,5,218
15952,12/24/2020,3,1179
15953,12/24/2020,3,5996
15954,12/24/2020,2,4659
15955,12/24/2020,3,1932
15956,12/24/2020,3,5763
15957,12/24/2020,3,1940
15958,12/24/2020,3,4870
15959,12/24/2020,6,4936
15960,12/24/2020,2,4946
15961,12/24/2020,1,4676
15962,12/24/2020,3,6757
15963,12/24/2020,7,3346
15964,12/24/2020,1,2976
15965,12/25/2020,3,2606
15966,12/25/2020,1,600
15967,12/25/2020,3,1633
15968,12/25/2020,3,1651
15969,12/25/2020,3,2607
15970,12/25/2020,2,7311
15971,12/25/2020,1,20
15972,12/25/2020,2,3812
15973,12/25/2020,3,3101
15974,12/25/2020,3,6472
15975,12/25/2020,5,2584
15976,12/25/2020,3,6878
15977,12/25/2020,2,2502
15978,12/25/2020,3,4107
15979,12/25/2020,1,263
15980,12/25/2020,3,633
15981,12/25/2020,1,88
15982,12/25/2020,2,4378
15983,12/25/2020,7,168
15984,12/25/2020,3,1693
15985,12/25/2020,1,1385
15986,12/25/2020,7,6457
15987,12/25/2020,3,834
15988,12/25/2020,2,109
15989,12/25/2020,1,3041
15990,12/25/2020,3,2489
15991,12/25/2020,3,6792
15992,12/25/2020,3,2883
15993,12/25/2020,3,7389
15994,12/25/2020,1,1941
15995,12/25/2020,1,1721
15996,12/25/2020,3,840
15997,12/25/2020,1,3290
15998,12/25/2020,3,3383
15999,12/25/2020,3,2444
16000,12/25/2020,6,2507
16001,12/25/2020,3,6423
16002,12/25/2020,2,2002
16003,12/25/2020,2,4015
16004,12/25/2020,2,3595
16005,12/25/2020,2,2090
16006,12/25/2020,3,4616
16007,12/25/2020,3,3893
16008,12/25/2020,2,1145
16009,12/25/2020,3,3994
16010,12/25/2020,3,3503
16011,12/25/2020,5,5284
16012,12/25/2020,1,3405
16013,12/25/2020,2,2005
16014,12/25/2020,6,6022
16015,12/25/2020,1,6024
16016,12/25/2020,2,5338
16017,12/25/2020,1,640
16018,12/25/2020,10,4878
16019,12/25/2020,2,425
16020,12/25/2020,1,2200
16021,12/25/2020,2,78
16022,12/25/2020,3,453
16023,12/26/2020,4,1613
16024,12/26/2020,2,1857
16025,12/26/2020,1,2823
16026,12/26/2020,2,6614
16027,12/26/2020,8,6782
16028,12/26/2020,7,2049
16029,12/26/2020,3,6288
16030,12/26/2020,2,1550
16031,12/26/2020,6,3794
16032,12/26/2020,5,5499
16033,12/26/2020,1,930
16034,12/26/2020,2,2118
16035,12/26/2020,3,5908
16036,12/26/2020,1,6797
16037,12/26/2020,1,6644
16038,12/26/2020,1,4343
16039,12/26/2020,3,2955
16040,12/26/2020,3,2620
16041,12/26/2020,9,1243
16042,12/26/2020,2,739
16043,12/26/2020,1,753
16044,12/26/2020,1,177
16045,12/26/2020,2,2761
16046,12/26/2020,2,7993
16047,12/26/2020,11,6532
16048,12/26/2020,3,6445
16049,12/26/2020,2,1569
16050,12/26/2020,1,4855
16051,12/26/2020,3,4110
16052,12/26/2020,3,3830
16053,12/26/2020,7,5038
16054,12/26/2020,1,2818
16055,12/26/2020,2,4100
16056,12/26/2020,3,1771
16057,12/26/2020,3,4395
16058,12/26/2020,2,518
16059,12/26/2020,1,1551
16060,12/26/2020,1,3807
16061,12/26/2020,2,1335
16062,12/26/2020,3,2683
16063,12/26/2020,1,6883
16064,12/26/2020,3,184
16065,12/26/2020,3,1107
16066,12/26/2020,1,1878
16067,12/26/2020,3,1525
16068,12/26/2020,8,2911
16069,12/26/2020,2,2874
16070,12/26/2020,1,1026
16071,12/26/2020,2,3118
16072,12/26/2020,1,2450
16073,12/26/2020,6,2432
16074,12/26/2020,4,775
16075,12/26/2020,3,6436
16076,12/26/2020,2,3542
16077,12/26/2020,1,2739
16078,12/26/2020,2,3466
16079,12/26/2020,3,1614
16080,12/26/2020,1,6726
16081,12/26/2020,3,6322
16082,12/26/2020,1,1246
16083,12/26/2020,1,1585
16084,12/26/2020,2,6125
16085,12/26/2020,3,6672
16086,12/26/2020,2,6673
16087,12/26/2020,1,1167
16088,12/26/2020,1,4712
16089,12/26/2020,3,4707
16090,12/26/2020,2,6385
16091,12/26/2020,1,6387
16092,12/26/2020,3,1339
16093,12/26/2020,3,2017
16094,12/26/2020,1,1933
16095,12/26/2020,3,3191
16096,12/26/2020,3,609
16097,12/26/2020,2,7067
16098,12/27/2020,7,3172
16099,12/27/2020,3,1231
16100,12/27/2020,7,2466
16101,12/27/2020,3,5349
16102,12/27/2020,2,3947
16103,12/27/2020,3,5047
16104,12/27/2020,1,2573
16105,12/27/2020,2,301
16106,12/27/2020,4,5677
16107,12/27/2020,2,6867
16108,12/27/2020,3,712
16109,12/27/2020,9,7035
16110,12/27/2020,3,3959
16111,12/27/2020,2,3185
16112,12/27/2020,1,3861
16113,12/27/2020,2,3766
16114,12/27/2020,1,378
16115,12/27/2020,1,1280
16116,12/27/2020,3,1057
16117,12/27/2020,11,4991
16118,12/27/2020,2,5848
16119,12/27/2020,1,876
16120,12/27/2020,3,869
16121,12/27/2020,3,8078
16122,12/27/2020,1,6226
16123,12/27/2020,4,5848
16124,12/27/2020,2,4612
16125,12/27/2020,2,4817
16126,12/27/2020,3,7386
16127,12/27/2020,3,6917
16128,12/27/2020,2,661
16129,12/27/2020,3,4384
16130,12/27/2020,2,3891
16131,12/27/2020,2,7822
16132,12/27/2020,3,2455
16133,12/27/2020,3,3460
16134,12/27/2020,3,4954
16135,12/27/2020,1,1395
16136,12/27/2020,2,5367
16137,12/27/2020,1,2459
16138,12/27/2020,3,3053
16139,12/27/2020,1,3108
16140,12/27/2020,2,62
16141,12/27/2020,3,3404
16142,12/27/2020,2,235
16143,12/27/2020,2,3287
16144,12/27/2020,6,1156
16145,12/27/2020,1,3983
16146,12/27/2020,1,1534
16147,12/27/2020,9,4804
16148,12/27/2020,1,5584
16149,12/27/2020,1,6359
16150,12/27/2020,1,358
16151,12/28/2020,2,1955
16152,12/28/2020,2,1673
16153,12/28/2020,3,1332
16154,12/28/2020,2,181
16155,12/28/2020,6,7902
16156,12/28/2020,1,4032
16157,12/28/2020,1,2245
16158,12/28/2020,1,5708
16159,12/28/2020,3,6740
16160,12/28/2020,1,6755
16161,12/28/2020,3,2157
16162,12/28/2020,3,4825
16163,12/28/2020,2,6795
16164,12/28/2020,7,6086
16165,12/28/2020,3,4095
16166,12/28/2020,3,6345
16167,12/28/2020,4,722
16168,12/28/2020,11,7036
16169,12/28/2020,1,331
16170,12/28/2020,2,288
16171,12/28/2020,2,2972
16172,12/28/2020,1,1047
16173,12/28/2020,3,3162
16174,12/28/2020,2,3224
16175,12/28/2020,10,4420
16176,12/28/2020,5,4688
16177,12/28/2020,6,2244
16178,12/28/2020,2,3526
16179,12/28/2020,3,4665
16180,12/28/2020,3,7679
16181,12/28/2020,1,5775
16182,12/28/2020,1,5372
16183,12/28/2020,5,5737
16184,12/28/2020,3,435
16185,12/28/2020,3,3742
16186,12/28/2020,1,706
16187,12/28/2020,1,3682
16188,12/28/2020,3,5331
16189,12/28/2020,3,3527
16190,12/28/2020,3,623
16191,12/28/2020,6,2761
16192,12/28/2020,10,144
16193,12/28/2020,5,1542
16194,12/28/2020,3,6155
16195,12/28/2020,8,4253
16196,12/28/2020,1,3365
16197,12/28/2020,8,2977
16198,12/28/2020,10,4176
16199,12/28/2020,2,855
16200,12/28/2020,1,2462
16201,12/28/2020,2,2833
16202,12/28/2020,3,524
16203,12/28/2020,2,2719
16204,12/28/2020,1,1240
16205,12/28/2020,1,5106
16206,12/28/2020,2,73
16207,12/28/2020,1,105
16208,12/28/2020,3,107
16209,12/28/2020,2,3624
16210,12/28/2020,2,1905
16211,12/28/2020,4,6478
16212,12/28/2020,3,5997
16213,12/28/2020,1,2021
16214,12/28/2020,1,4934
16215,12/29/2020,2,3427
16216,12/29/2020,3,1609
16217,12/29/2020,2,2264
16218,12/29/2020,7,1200
16219,12/29/2020,3,1007
16220,12/29/2020,2,5535
16221,12/29/2020,3,1407
16222,12/29/2020,1,1460
16223,12/29/2020,1,3959
16224,12/29/2020,2,3958
16225,12/29/2020,5,668
16226,12/29/2020,2,2585
16227,12/29/2020,1,2862
16228,12/29/2020,1,6627
16229,12/29/2020,1,3210
16230,12/29/2020,2,852
16231,12/29/2020,1,7255
16232,12/29/2020,2,332
16233,12/29/2020,2,6057
16234,12/29/2020,3,4229
16235,12/29/2020,7,3005
16236,12/29/2020,6,2931
16237,12/29/2020,2,1369
16238,12/29/2020,10,3120
16239,12/29/2020,3,3292
16240,12/29/2020,1,1950
16241,12/29/2020,3,6539
16242,12/29/2020,3,7094
16243,12/29/2020,6,5900
16244,12/29/2020,2,334
16245,12/29/2020,2,5190
16246,12/29/2020,2,6803
16247,12/29/2020,2,2676
16248,12/29/2020,1,2844
16249,12/29/2020,1,959
16250,12/29/2020,2,1437
16251,12/29/2020,2,6168
16252,12/29/2020,1,5388
16253,12/29/2020,3,1893
16254,12/29/2020,11,3418
16255,12/29/2020,1,52
16256,12/29/2020,9,2895
16257,12/29/2020,8,2465
16258,12/29/2020,2,517
16259,12/29/2020,3,2436
16260,12/29/2020,3,6384
16261,12/29/2020,2,4120
16262,12/29/2020,2,3117
16263,12/29/2020,1,3122
